x,y,arg
5.0597754,-0.5496103,2
3.5784965,9.005288,0
-6.8735313,11.508015,1
-3.6907778,-5.1099834,1
3.1918793,-7.3986254,2
2.8337684,3.749321,0
9.019327,23.052097,0
19.07959,4.772249,0
18.261541,-1.7124006,0
12.807851,-1.3290496,0
17.069984,1.2157801,2
3.892712,2.982872,0
16.372341,20.278082,0
16.877287,6.0435877,0
6.095499,-11.400756,2
9.823166,-2.0559406,0
3.8563023,13.629698,0
26.756836,3.2085428,0
11.094801,1.7180461,0
8.334218,7.5403275,0
6.3734555,-0.62717444,2
3.6420248,8.683123,1
3.8991807,13.675117,0
26.789213,3.1766908,0
11.117775,1.740987,0
14.7512865,-0.7866324,0
6.3635035,-0.6469878,2
8.308709,-3.4584677,2
0.9783226,12.956185,2
-9.133447,19.5399,2
-3.4117746,15.902784,1
-4.2009053,4.409316,2
-7.353226,-7.4495,0
5.646727,15.071585,0
13.014844,1.3394845,0
6.8191113,-11.726218,2
7.677186,11.003747,0
12.097699,10.325767,0
22.360266,9.150099,0
11.0613985,-6.111178,0
8.834119,-8.157635,2
7.076271,-1.8295995,2
-3.9804242,17.210482,1
7.080176,-16.798124,2
5.1799755,5.3270288,2
-6.486327,1.8756671,2
6.4881,12.02638,2
-12.729981,17.389744,1
-14.575145,2.7733893,1
1.3629102,-7.1774917,2
5.5871105,-4.1321125,2
4.896513,19.027655,2
5.7842226,21.646969,0
13.91686,15.573728,0
21.382444,5.947638,0
8.408474,-2.4271293,0
14.79091,-0.80178034,2
3.8136408,-4.047456,0
-10.977147,13.761552,1
-8.888136,-5.0482807,1
-1.6286442,-6.7175255,2
-2.2001314,10.2940235,2
4.662974,10.490321,2
7.577358,17.44319,0
4.72231,19.033695,2
4.3839135,22.027548,0
10.586711,11.610683,0
15.343268,-4.183667,0
16.075174,1.8449597,2
14.380318,4.2478886,0
-11.105703,15.896662,1
-6.846563,3.495409,1
-12.511394,-3.2930312,1
-3.0944777,-6.3246717,2
-0.21349204,-8.194302,1
2.9327135,19.430508,1
-5.85636,2.573625,1
-13.177297,2.393094,1
-1.2743303,1.599909,1
-6.294667,-0.7719392,1
3.326272,-11.145346,2
-6.039137,13.783692,0
10.587546,11.571113,0
15.337716,-4.2339983,0
16.102581,1.757519,2
14.378489,4.2549825,0
10.355035,13.8661995,0
23.257452,5.703051,2
3.982221,1.9030501,1
10.459495,15.278481,0
16.53203,9.717514,0
13.323837,-10.379901,0
13.023925,-1.1212306,0
7.1515923,-9.175042,2
1.6147721,10.773996,2
5.6525416,23.43752,0
23.746159,-8.787403,0
9.044693,-5.4100227,2
13.875721,6.5976343,0
-2.6208155,11.906492,2
0.9783552,17.096346,0
5.629323,15.06276,0
13.028911,1.3823693,0
6.653986,-11.6553135,2
7.689882,10.987995,0
18.148186,13.434784,0
20.135384,-10.439561,2
1.8240048,5.2508616,1
9.092214,22.904554,0
17.59095,10.560425,0
18.267311,-1.717611,0
12.791903,-1.341278,0
17.10239,1.1884989,2
3.8736584,2.9604867,2
11.9095,12.320767,0
24.215816,-3.1352508,0
16.120153,1.7919408,2
14.372044,4.2400556,0
-2.6201773,11.96558,2
1.0541953,17.210197,0
-13.303524,12.824282,1
-9.330421,6.748481,1
-7.227993,-17.69506,2
5.468963,-2.8289883,0
-1.3883822,19.572666,2
12.253576,14.069237,0
-1.3081596,19.654173,2
12.258923,14.0662155,0
14.113664,13.819703,0
17.97407,4.2001853,0
13.699268,-5.0686426,0
19.266582,-3.6620777,0
11.373705,-0.8120507,2
13.164992,10.923061,2
6.656666,-5.7784967,2
5.448434,6.301393,2
21.30703,10.309058,0
16.581537,-2.413763,0
15.749619,-8.480168,0
8.563035,-8.0785265,1
6.8809376,-5.832088,2
4.581463,6.7136536,1
-6.5483747,1.9526789,2
6.4794297,12.0239935,1
5.2750564,18.963089,2
6.9915276,23.789202,0
0.46793792,21.620604,1
-6.5969872,8.396784,1
-2.3953133,3.0695624,1
-5.7356615,-9.751117,1
2.399529,7.706684,2
1.2668394,-3.6418035,1
7.1253552,18.724108,0
25.218058,-0.52450967,0
12.758338,-3.1854289,2
4.951907,-5.059539,2
15.358574,15.539651,0
13.442691,-7.2001386,2
4.2072906,1.6303809,0
22.086779,12.472221,0
19.449,-6.9862924,0
2.1859236,-10.105475,2
11.362177,13.093941,0
19.291441,7.135624,0
14.779847,-5.503243,0
12.114625,-11.42715,0
14.3660965,-0.55034673,0
6.0673103,-0.8776434,2
3.5921817,8.72978,0
19.137451,18.426332,0
23.106915,16.020914,0
21.711227,-6.1141343,0
22.21243,-4.7471175,2
1.5166559,7.7464976,1
-13.28681,12.807078,1
-9.359765,6.784237,1
-7.219541,-17.687572,2
3.425554,4.2421,2
-4.364791,11.878331,2
9.037303,16.616768,0
12.131751,24.205402,0
23.55622,11.540094,0
9.297555,11.439735,0
14.203525,-12.789302,0
14.363646,-2.7597842,2
4.7580705,-13.271337,2
-4.0610876,7.1706786,1
-3.4370086,2.34644,2
0.06790661,-9.801666,0
4.0645556,10.806884,1
-4.6909823,-18.18199,2
-2.0160513,-0.35968196,0
7.527278,13.69416,0
22.604633,-3.0656617,0
11.57199,-6.3994794,0
8.989809,-8.1229725,1
7.5152035,-5.0923467,2
13.139176,2.933623,2
-1.4046698,16.22487,1
-16.885185,-4.7752333,1
-9.317831,-9.085077,1
-5.4684663,0.24857585,0
7.196006,-5.434556,2
4.5265884,5.3580537,2
11.817961,16.111393,0
14.710505,-14.356299,0
12.19017,-6.775783,0
9.930211,-10.475269,1
6.708772,-6.059506,2
4.7488036,6.1527343,2
11.811283,16.11159,0
14.711377,-14.360613,0
12.230888,-6.775885,0
9.832424,-10.385999,1
7.5050015,-5.095995,2
3.7621565,5.838884,1
5.5938125,8.405479,2
13.503622,16.642773,2
1.6248198,16.366486,1
4.284861,-16.276274,2
-6.0330935,4.751389,0
12.803464,3.9937134,0
11.806395,-9.829677,2
4.6184573,6.806379,1
10.50406,13.768036,0
19.013847,-9.396024,2
1.8625609,5.279457,0
1.241653,19.074844,1
-11.918415,5.026881,1
-5.010097,-9.987505,1
-6.0738864,-8.562833,1
2.3127253,-0.019760804,2
1.4323556,-3.780201,1
2.4758582,14.487576,2
6.9923997,23.788721,0
-1.5244793,15.975679,1
-16.201109,-3.9855986,1
-9.275333,-9.107612,1
1.6826458,-13.566191,2
8.199281,0.12697865,1
0.4444187,8.924002,1
-5.820843,7.763247,1
-2.882736,1.5430789,1
-8.878032,2.0234635,1
3.3847136,-0.5428499,2
0.8828137,-3.5536785,2
16.969875,25.912308,0
21.93605,5.356905,0
3.9646304,0.5698478,0
11.70894,-4.064709,0
10.711679,-8.174423,2
-0.9144446,-4.038366,0
5.423489,20.095222,1
5.1725054,11.536357,1
-1.5038232,9.869763,1
-4.376856,-1.7051145,1
-9.017219,-2.15786,2
-6.221616,6.32076,1
-2.4984794,11.782029,2
12.216988,18.64922,0
20.637241,13.5524435,0
22.358624,10.749985,0
12.825496,-3.274671,2
6.029002,-15.80615,2
5.34312,18.999352,2
6.9879637,23.789925,0
-9.841077,12.70049,1
-7.5128016,5.432714,1
-5.3430862,-5.8737783,2
5.584891,-3.5630665,0
10.602854,11.55624,0
15.390005,-4.1237655,0
16.091108,1.7563691,2
14.391663,4.265816,0
17.961397,15.198121,0
18.414833,8.909161,0
16.487406,-11.152898,2
5.5570006,-4.3392715,2
-1.1330172,13.590729,1
-9.612133,10.558761,1
-13.917798,-4.1828136,1
-7.5161624,-3.6078684,1
4.247749,-1.239029,2
0.5486185,-3.9711947,1
6.5013185,9.213245,0
7.221583,4.4340224,2
13.612698,9.521017,0
8.988507,13.464086,0
18.976732,-9.390096,2
4.134971,1.7314436,0
